added-Princess,0
added-Fred,0
added-Ralph,0
adding-Agnes,0
adding-Junior,0
adding-Vicki,0
adding-Alex,0
adding-Kathy,0
adding-Victoria,0
adding-Bruce,0
adding-Princess,0
adding-Fred,0
adding-Ralph,0
adds-Agnes,0
adds-Junior,0
adds-Vicki,0
adds-Alex,0
adds-Kathy,0
adds-Victoria,0
adds-Bruce,0
adds-Princess,0
adds-Fred,0
adds-Ralph,0
admission-Agnes,0
admission-Junior,0
admission-Vicki,0
admission-Alex,0
admission-Kathy,0
admission-Victoria,0
admission-Bruce,0
admission-Princess,0
admission-Fred,0
admission-Ralph,0
admit-Agnes,0
admit-Junior,0
admit-Vicki,0
admit-Alex,0
admit-Kathy,0
admit-Victoria,0
admit-Bruce,0
admit-Princess,0
admit-Fred,0
admit-Ralph,0
admits-Agnes,0
admits-Junior,0
admits-Vicki,0
admits-Alex,0
admits-Kathy,0
admits-Victoria,0
admits-Bruce,0
admits-Princess,0
admits-Fred,0
admits-Ralph,0
admitted-Agnes,0
admitted-Junior,0
admitted-Vicki,0
admitted-Alex,0
admitted-Kathy,0
admitted-Victoria,0
admitted-Bruce,0
admitted-Princess,0
admitted-Fred,0
admitted-Ralph,0
admitting-Agnes,0
admitting-Junior,0
admitting-Vicki,0
admitting-Alex,0
admitting-Kathy,0
admitting-Victoria,0
admitting-Bruce,0
admitting-Princess,0
admitting-Fred,0
admitting-Ralph,0
adopt-Agnes,0
adopt-Junior,0
adopt-Vicki,0
adopt-Alex,0
adopt-Kathy,0
adopt-Victoria,0
adopt-Bruce,0
adopt-Princess,0
adopt-Fred,0
adopt-Ralph,0
adopted-Agnes,0
adopted-Junior,0
adopted-Vicki,0
adopted-Alex,0
adopted-Kathy,0
adopted-Victoria,0
adopted-Bruce,0
adopted-Princess,0
adopted-Fred,0
adopted-Ralph,0
adopting-Agnes,0
adopting-Junior,0
adopting-Vicki,0
adopting-Alex,0
adopting-Kathy,0
adopting-Victoria,0
adopting-Bruce,0
adopting-Princess,0
adopting-Fred,0
adopting-Ralph,0
adoption-Agnes,0
adoption-Junior,0
adoption-Vicki,0
adoption-Alex,0
adoption-Kathy,0
adoption-Victoria,0
adoption-Bruce,0
adoption-Princess,0
adoption-Fred,0
adoption-Ralph,0
adopts-Agnes,0
adopts-Junior,0
adopts-Vicki,0
adopts-Alex,0
adopts-Kathy,0
adopts-Victoria,0
adopts-Bruce,0
adopts-Princess,0
adopts-Fred,0
adopts-Ralph,0
affiliated-Agnes,0
affiliated-Junior,0
affiliated-Vicki,0
affiliated-Alex,0
affiliated-Kathy,0
affiliated-Victoria,0
affiliated-Bruce,0
affiliated-Princess,0
affiliated-Fred,0
affiliated-Ralph,0
affiliates-Agnes,0
affiliates-Junior,0
affiliates-Vicki,0
affiliates-Alex,0
affiliates-Kathy,0
affiliates-Victoria,0
affiliates-Bruce,0
affiliates-Princess,0
affiliates-Fred,0
affiliates-Ralph,0
affiliation-Agnes,0
affiliation-Junior,0
affiliation-Vicki,0
affiliation-Alex,0
affiliation-Kathy,0
affiliation-Victoria,0
affiliation-Bruce,0
affiliation-Princess,0
affiliation-Fred,0
affiliation-Ralph,0
agree-Agnes,0
agree-Junior,0
agree-Vicki,0
agree-Alex,0
agree-Kathy,0
agree-Victoria,0
agree-Bruce,0
agree-Princess,0
agree-Fred,0
agree-Ralph,0
agreeable-Agnes,0
agreeable-Junior,0
agreeable-Vicki,0
agreeable-Alex,0
agreeable-Kathy,0
agreeable-Victoria,0
agreeable-Bruce,0
agreeable-Princess,0
agreeable-Fred,0
agreeable-Ralph,0
agreed-Agnes,0
agreed-Junior,0
agreed-Vicki,0
agreed-Alex,0
agreed-Kathy,0
agreed-Victoria,0
agreed-Bruce,0
agreed-Princess,0
agreed-Fred,0
agreed-Ralph,0
agreeing-Agnes,0
agreeing-Junior,0
agreeing-Vicki,0
agreeing-Alex,0
agreeing-Kathy,0
agreeing-Victoria,0
agreeing-Bruce,0
agreeing-Princess,0
agreeing-Fred,0
agreeing-Ralph,0
agreement-Agnes,0
agreement-Junior,0
agreement-Vicki,0
agreement-Alex,0
agreement-Kathy,0
agreement-Victoria,0
agreement-Bruce,0
agreement-Princess,0
agreement-Fred,0
agreement-Ralph,0
agrees-Agnes,0
agrees-Junior,0
agrees-Vicki,0
agrees-Alex,0
agrees-Kathy,0
agrees-Victoria,0
agrees-Bruce,0
agrees-Princess,0
agrees-Fred,0
agrees-Ralph,0
allow-Agnes,0
allow-Junior,0
allow-Vicki,0
allow-Alex,0
allow-Kathy,0
allow-Victoria,0
allow-Bruce,0
allow-Princess,0
allow-Fred,0
allow-Ralph,0
allowable-Agnes,0
allowable-Junior,0
allowable-Vicki,0
allowable-Alex,0
allowable-Kathy,0
allowable-Victoria,0
allowable-Bruce,0
allowable-Princess,0
allowable-Fred,0
allowable-Ralph,0
allowed-Agnes,0
allowed-Junior,0
allowed-Vicki,0
allowed-Alex,0
allowed-Kathy,0
allowed-Victoria,0
allowed-Bruce,0
allowed-Princess,0
allowed-Fred,0
allowed-Ralph,0
allowing-Agnes,0
allowing-Junior,0
allowing-Vicki,0
allowing-Alex,0
allowing-Kathy,0
allowing-Victoria,0
allowing-Bruce,0
allowing-Princess,0
allowing-Fred,0
allowing-Ralph,0
allows-Agnes,0
allows-Junior,0
allows-Vicki,0
allows-Alex,0
allows-Kathy,0
allows-Victoria,0
allows-Bruce,0
allows-Princess,0
allows-Fred,0
allows-Ralph,0
also-Agnes,0
also-Junior,0
also-Vicki,0
also-Alex,0
also-Kathy,0
also-Victoria,0
also-Bruce,0
also-Princess,0
also-Fred,0
also-Ralph,0
always-Agnes,0
always-Junior,0
always-Vicki,0
always-Alex,0
always-Kathy,0
always-Victoria,0
always-Bruce,0
always-Princess,0
always-Fred,0
always-Ralph,0
approval-Agnes,0
approval-Junior,0
approval-Vicki,0
approval-Alex,0
approval-Kathy,0
approval-Victoria,0
approval-Bruce,0
approval-Princess,0
approval-Fred,0
approval-Ralph,0
approve-Agnes,0
approve-Junior,0
approve-Vicki,0
approve-Alex,0
approve-Kathy,0
approve-Victoria,0
approve-Bruce,0
approve-Princess,0
approve-Fred,0
approve-Ralph,0
approved-Agnes,0
approved-Junior,0
approved-Vicki,0
approved-Alex,0
approved-Kathy,0
approved-Victoria,0
approved-Bruce,0
approved-Princess,0
approved-Fred,0
approved-Ralph,0
approves-Agnes,0
approves-Junior,0
approves-Vicki,0
approves-Alex,0
approves-Kathy,0
approves-Victoria,0
approves-Bruce,0
approves-Princess,0
approves-Fred,0
approves-Ralph,0
approving-Agnes,0
approving-Junior,0
approving-Vicki,0
approving-Alex,0
approving-Kathy,0
approving-Victoria,0
approving-Bruce,0
approving-Princess,0
approving-Fred,0
approving-Ralph,0
argue-Agnes,0
argue-Junior,0
argue-Vicki,0
argue-Alex,0
argue-Kathy,0
argue-Victoria,0
argue-Bruce,0
argue-Princess,0
argue-Fred,0
argue-Ralph,0
argued-Agnes,0
argued-Junior,0
argued-Vicki,0
argued-Alex,0
argued-Kathy,0
argued-Victoria,0
argued-Bruce,0
argued-Princess,0
argued-Fred,0
argued-Ralph,0
argues-Agnes,0
argues-Junior,0
argues-Vicki,0
argues-Alex,0
argues-Kathy,0
argues-Victoria,0
argues-Bruce,0
argues-Princess,0
argues-Fred,0
argues-Ralph,0
arguing-Agnes,0
arguing-Junior,0
arguing-Vicki,0
arguing-Alex,0
arguing-Kathy,0
arguing-Victoria,0
arguing-Bruce,0
arguing-Princess,0
arguing-Fred,0
arguing-Ralph,0
argument-Agnes,0
argument-Junior,0
argument-Vicki,0
argument-Alex,0
argument-Kathy,0
argument-Victoria,0
argument-Bruce,0
argument-Princess,0
argument-Fred,0
argument-Ralph,0
arrange-Agnes,0
arrange-Junior,0
arrange-Vicki,0
arrange-Alex,0
arrange-Kathy,0
arrange-Victoria,0
arrange-Bruce,0
arrange-Princess,0
arrange-Fred,0
arrange-Ralph,0
arranged-Agnes,0
arranged-Junior,0
arranged-Vicki,0
arranged-Alex,0
arranged-Kathy,0
arranged-Victoria,0
arranged-Bruce,0
arranged-Princess,0
arranged-Fred,0
arranged-Ralph,0
arrangement-Agnes,0
arrangement-Junior,0
arrangement-Vicki,0
arrangement-Alex,0
arrangement-Kathy,0
arrangement-Victoria,0
arrangement-Bruce,0
arrangement-Princess,0
arrangement-Fred,0
arrangement-Ralph,0
arranges-Agnes,0
arranges-Junior,0
arranges-Vicki,0
arranges-Alex,0
arranges-Kathy,0
arranges-Victoria,0
arranges-Bruce,0
arranges-Princess,0
arranges-Fred,0
arranges-Ralph,0
arranging-Agnes,0
arranging-Junior,0
arranging-Vicki,0
arranging-Alex,0
arranging-Kathy,0
arranging-Victoria,0
arranging-Bruce,0
arranging-Princess,0
arranging-Fred,0
arranging-Ralph,0
arrival-Agnes,0
arrival-Junior,0
arrival-Vicki,0
arrival-Alex,0
arrival-Kathy,0
arrival-Victoria,0
arrival-Bruce,0
arrival-Princess,0
arrival-Fred,0
arrival-Ralph,0
arrive-Agnes,0
arrive-Junior,0
arrive-Vicki,0
arrive-Alex,0
arrive-Kathy,0
arrive-Victoria,0
arrive-Bruce,0
arrive-Princess,0
arrive-Fred,0
arrive-Ralph,0
arrived-Agnes,0
arrived-Junior,0
arrived-Vicki,0
arrived-Alex,0
arrived-Kathy,0
arrived-Victoria,0
arrived-Bruce,0
arrived-Princess,0
arrived-Fred,0
arrived-Ralph,0
arrives-Agnes,0
arrives-Junior,0
arrives-Vicki,0
arrives-Alex,0
arrives-Kathy,0
arrives-Victoria,0
arrives-Bruce,0
arrives-Princess,0
arrives-Fred,0
arrives-Ralph,0
arriving-Agnes,0
arriving-Junior,0
arriving-Vicki,0
arriving-Alex,0
arriving-Kathy,0
arriving-Victoria,0
arriving-Bruce,0
arriving-Princess,0
arriving-Fred,0
arriving-Ralph,0
ask-Agnes,0
ask-Junior,0
ask-Vicki,0
ask-Alex,0
ask-Kathy,0
ask-Victoria,0
ask-Bruce,0
ask-Princess,0
ask-Fred,0
ask-Ralph,0
asked-Agnes,0
asked-Junior,0
asked-Vicki,0
asked-Alex,0
asked-Kathy,0
asked-Victoria,0
asked-Bruce,0
asked-Princess,0
asked-Fred,0
asked-Ralph,0
asking-Agnes,0
asking-Junior,0
asking-Vicki,0
asking-Alex,0
asking-Kathy,0
asking-Victoria,0
asking-Bruce,0
asking-Princess,0
asking-Fred,0
asking-Ralph,0
asks-Agnes,0
asks-Junior,0
asks-Vicki,0
asks-Alex,0
asks-Kathy,0
asks-Victoria,0
asks-Bruce,0
asks-Princess,0
asks-Fred,0
asks-Ralph,0
associate-Agnes,0
associate-Junior,0
associate-Vicki,0
associate-Alex,0
associate-Kathy,0
associate-Victoria,0
associate-Bruce,0
associate-Princess,0
associate-Fred,0
associate-Ralph,0
associated-Agnes,0
associated-Junior,0
associated-Vicki,0
associated-Alex,0
associated-Kathy,0
associated-Victoria,0
associated-Bruce,0
associated-Princess,0
associated-Fred,0
associated-Ralph,0
associating-Agnes,0
associating-Junior,0
associating-Vicki,0
associating-Alex,0
associating-Kathy,0
associating-Victoria,0
associating-Bruce,0
associating-Princess,0
associating-Fred,0
associating-Ralph,0
association-Agnes,0
association-Junior,0
association-Vicki,0
association-Alex,0
association-Kathy,0
association-Victoria,0
association-Bruce,0
association-Princess,0
association-Fred,0
association-Ralph,0
aware-Agnes,0
aware-Junior,0
aware-Vicki,0
aware-Alex,0
aware-Kathy,0
aware-Victoria,0
aware-Bruce,0
aware-Princess,0
aware-Fred,0
aware-Ralph,0
awareness-Agnes,0
awareness-Junior,0
awareness-Vicki,0
awareness-Alex,0
awareness-Kathy,0
awareness-Victoria,0
awareness-Bruce,0
awareness-Princess,0
awareness-Fred,0
awareness-Ralph,0
bead-Agnes,1
bead-Junior,1
bead-Vicki,1
bead-Alex,1
bead-Kathy,1
bead-Victoria,1
bead-Bruce,1
bead-Princess,1
bead-Fred,1
bead-Ralph,1
beads-Agnes,1
beads-Junior,1
beads-Vicki,1
beads-Alex,1
beads-Kathy,1
beads-Victoria,1
beads-Bruce,1
beads-Princess,1
beads-Fred,1
beads-Ralph,1
big-Agnes,1
big-Junior,1
big-Vicki,1
big-Alex,1
big-Kathy,1
big-Victoria,1
big-Bruce,1
big-Princess,1
big-Fred,1
big-Ralph,1
bigger-Agnes,1
bigger-Junior,1
bigger-Vicki,1
bigger-Alex,1
bigger-Kathy,1
bigger-Victoria,1
bigger-Bruce,1
bigger-Princess,1
bigger-Fred,1
bigger-Ralph,1
blame-Agnes,1
blame-Junior,1
blame-Vicki,1
blame-Alex,1
blame-Kathy,1
blame-Victoria,1
blame-Bruce,1
blame-Princess,1
blame-Fred,1
blame-Ralph,1
blamed-Agnes,1
blamed-Junior,1
blamed-Vicki,1
blamed-Alex,1
blamed-Kathy,1
blamed-Victoria,1
blamed-Bruce,1
blamed-Princess,1
blamed-Fred,1
blamed-Ralph,1
blames-Agnes,1
blames-Junior,1
blames-Vicki,1
blames-Alex,1
blames-Kathy,1
blames-Victoria,1
blames-Bruce,1
blames-Princess,1
blames-Fred,1
blames-Ralph,1
blaming-Agnes,1
blaming-Junior,1
blaming-Vicki,1
blaming-Alex,1
blaming-Kathy,1
blaming-Victoria,1
blaming-Bruce,1
blaming-Princess,1
blaming-Fred,1
blaming-Ralph,1
blood-Agnes,1
blood-Junior,1
blood-Vicki,1
blood-Alex,1
blood-Kathy,1
blood-Victoria,1
blood-Bruce,1
blood-Princess,1
blood-Fred,1
blood-Ralph,1
bloody-Agnes,1
bloody-Junior,1
bloody-Vicki,1
bloody-Alex,1
bloody-Kathy,1
bloody-Victoria,1
bloody-Bruce,1
bloody-Princess,1
bloody-Fred,1
bloody-Ralph,1
brain-Agnes,1
brain-Junior,1
brain-Vicki,1
brain-Alex,1
brain-Kathy,1
brain-Victoria,1
brain-Bruce,1
brain-Princess,1
brain-Fred,1
brain-Ralph,1
brains-Agnes,1
brains-Junior,1
brains-Vicki,1
brains-Alex,1
brains-Kathy,1
brains-Victoria,1
brains-Bruce,1
brains-Princess,1
brains-Fred,1
brains-Ralph,1
bright-Agnes,1
bright-Junior,1
bright-Vicki,1
bright-Alex,1
bright-Kathy,1
bright-Victoria,1
bright-Bruce,1
bright-Princess,1
bright-Fred,1
bright-Ralph,1
brighter-Agnes,1
brighter-Junior,1
brighter-Vicki,1
brighter-Alex,1
brighter-Kathy,1
brighter-Victoria,1
brighter-Bruce,1
brighter-Princess,1
brighter-Fred,1
brighter-Ralph,1
brightly-Agnes,1
brightly-Junior,1
brightly-Vicki,1
brightly-Alex,1
brightly-Kathy,1
brightly-Victoria,1
brightly-Bruce,1
brightly-Princess,1
brightly-Fred,1
brightly-Ralph,1
brightness-Agnes,1
brightness-Junior,1
brightness-Vicki,1
brightness-Alex,1
brightness-Kathy,1
brightness-Victoria,1
brightness-Bruce,1
brightness-Princess,1
brightness-Fred,1
brightness-Ralph,1
burial-Agnes,1
burial-Junior,1
burial-Vicki,1
burial-Alex,1
burial-Kathy,1
burial-Victoria,1
burial-Bruce,1
burial-Princess,1
burial-Fred,1
burial-Ralph,1
buried-Agnes,1
buried-Junior,1
buried-Vicki,1
buried-Alex,1
buried-Kathy,1
buried-Victoria,1
buried-Bruce,1
buried-Princess,1
buried-Fred,1
buried-Ralph,1
bury-Agnes,1
bury-Junior,1
bury-Vicki,1
bury-Alex,1
bury-Kathy,1
bury-Victoria,1
bury-Bruce,1
bury-Princess,1
bury-Fred,1
bury-Ralph,1
burying-Agnes,1
burying-Junior,1
burying-Vicki,1
burying-Alex,1
burying-Kathy,1
burying-Victoria,1
burying-Bruce,1
burying-Princess,1
burying-Fred,1
burying-Ralph,1
business-Agnes,1
business-Junior,1
business-Vicki,1
business-Alex,1
business-Kathy,1
business-Victoria,1
business-Bruce,1
business-Princess,1
business-Fred,1
business-Ralph,1
care-Agnes,2
care-Junior,2
care-Vicki,2
care-Alex,2
care-Kathy,2
care-Victoria,2
care-Bruce,2
care-Princess,2
care-Fred,2
care-Ralph,2
cared-Agnes,2
cared-Junior,2
cared-Vicki,2
cared-Alex,2
cared-Kathy,2
cared-Victoria,2
cared-Bruce,2
cared-Princess,2
cared-Fred,2
cared-Ralph,2
careful-Agnes,2
careful-Junior,2
careful-Vicki,2
careful-Alex,2
careful-Kathy,2
careful-Victoria,2
careful-Bruce,2
careful-Princess,2
careful-Fred,2
careful-Ralph,2
carefully-Agnes,2
carefully-Junior,2
carefully-Vicki,2
carefully-Alex,2
carefully-Kathy,2
carefully-Victoria,2
carefully-Bruce,2
carefully-Princess,2
carefully-Fred,2
carefully-Ralph,2
cares-Agnes,2
cares-Junior,2
cares-Vicki,2
cares-Alex,2
cares-Kathy,2
cares-Victoria,2
cares-Bruce,2
cares-Princess,2
cares-Fred,2
cares-Ralph,2
caring-Agnes,2
caring-Junior,2
caring-Vicki,2
caring-Alex,2
caring-Kathy,2
caring-Victoria,2
caring-Bruce,2
caring-Princess,2
caring-Fred,2
caring-Ralph,2
case-Agnes,2
case-Junior,2
case-Vicki,2
case-Alex,2
case-Kathy,2
case-Victoria,2
case-Bruce,2
case-Princess,2
case-Fred,2
case-Ralph,2
causal-Agnes,2
causal-Junior,2
causal-Vicki,2
causal-Alex,2
causal-Kathy,2
causal-Victoria,2
causal-Bruce,2
causal-Princess,2
causal-Fred,2
causal-Ralph,2
cause-Agnes,2
cause-Junior,2
cause-Vicki,2
cause-Alex,2
cause-Kathy,2
cause-Victoria,2
cause-Bruce,2
cause-Princess,2
cause-Fred,2
cause-Ralph,2
caused-Agnes,2
caused-Junior,2
caused-Vicki,2
caused-Alex,2
caused-Kathy,2
caused-Victoria,2
caused-Bruce,2
caused-Princess,2
caused-Fred,2
caused-Ralph,2
causes-Agnes,2
causes-Junior,2
causes-Vicki,2
causes-Alex,2
causes-Kathy,2
causes-Victoria,2
causes-Bruce,2
causes-Princess,2
causes-Fred,2
causes-Ralph,2
causing-Agnes,2
causing-Junior,2
causing-Vicki,2
causing-Alex,2
causing-Kathy,2
causing-Victoria,2
causing-Bruce,2
causing-Princess,2
causing-Fred,2
causing-Ralph,2
caution-Agnes,2
caution-Junior,2
caution-Vicki,2
caution-Alex,2
caution-Kathy,2
caution-Victoria,2
caution-Bruce,2
caution-Princess,2
caution-Fred,2
caution-Ralph,2
center-Agnes,3
center-Junior,3
center-Vicki,3
center-Alex,3
center-Kathy,3
center-Victoria,3
center-Bruce,3
center-Princess,3
center-Fred,3
center-Ralph,3
cheer-Agnes,3
cheer-Junior,3
cheer-Vicki,3
cheer-Alex,3
cheer-Kathy,3
cheer-Victoria,3
cheer-Bruce,3
cheer-Princess,3
cheer-Fred,3
cheer-Ralph,3
cheers-Agnes,3
cheers-Junior,3
cheers-Vicki,3
cheers-Alex,3
cheers-Kathy,3
cheers-Victoria,3
cheers-Bruce,3
cheers-Princess,3
cheers-Fred,3
cheers-Ralph,3
cheery-Agnes,3
cheery-Junior,3
cheery-Vicki,3
cheery-Alex,3
cheery-Kathy,3
cheery-Victoria,3
cheery-Bruce,3
cheery-Princess,3
cheery-Fred,3
cheery-Ralph,3
chill-Agnes,3
chill-Junior,3
chill-Vicki,3
chill-Alex,3
chill-Kathy,3
chill-Victoria,3
chill-Bruce,3
chill-Princess,3
chill-Fred,3
chill-Ralph,3
chills-Agnes,3
chills-Junior,3
chills-Vicki,3
chills-Alex,3
chills-Kathy,3
chills-Victoria,3
chills-Bruce,3
chills-Princess,3
chills-Fred,3
chills-Ralph,3
chilly-Agnes,3
chilly-Junior,3
chilly-Vicki,3
chilly-Alex,3
chilly-Kathy,3
chilly-Victoria,3
chilly-Bruce,3
chilly-Princess,3
chilly-Fred,3
chilly-Ralph,3
city-Agnes,3
city-Junior,3
city-Vicki,3
city-Alex,3
city-Kathy,3
city-Victoria,3
city-Bruce,3
city-Princess,3
city-Fred,3
city-Ralph,3
claim-Agnes,2
claim-Junior,2
claim-Vicki,2
claim-Alex,2
claim-Kathy,2
claim-Victoria,2
claim-Bruce,2
claim-Princess,2
claim-Fred,2
claim-Ralph,2
claimed-Agnes,2
claimed-Junior,2
claimed-Vicki,2
claimed-Alex,2
claimed-Kathy,2
claimed-Victoria,2
claimed-Bruce,2
claimed-Princess,2
claimed-Fred,2
claimed-Ralph,2
claiming-Agnes,2
claiming-Junior,2
claiming-Vicki,2
claiming-Alex,2
claiming-Kathy,2
claiming-Victoria,2
claiming-Bruce,2
claiming-Princess,2
claiming-Fred,2
claiming-Ralph,2
claims-Agnes,2
claims-Junior,2
claims-Vicki,2
claims-Alex,2
claims-Kathy,2
claims-Victoria,2
claims-Bruce,2
claims-Princess,2
claims-Fred,2
claims-Ralph,2
clean-Agnes,2
clean-Junior,2
clean-Vicki,2
clean-Alex,2
clean-Kathy,2
clean-Victoria,2
clean-Bruce,2
clean-Princess,2
clean-Fred,2
clean-Ralph,2
cleaner-Agnes,2
cleaner-Junior,2
cleaner-Vicki,2
cleaner-Alex,2
cleaner-Kathy,2
cleaner-Victoria,2
cleaner-Bruce,2
cleaner-Princess,2
cleaner-Fred,2
cleaner-Ralph,2
clear-Agnes,2
clear-Junior,2
clear-Vicki,2
clear-Alex,2
clear-Kathy,2
clear-Victoria,2
clear-Bruce,2
clear-Princess,2
clear-Fred,2
clear-Ralph,2
clearer-Agnes,2
clearer-Junior,2
clearer-Vicki,2
clearer-Alex,2
clearer-Kathy,2
clearer-Victoria,2
clearer-Bruce,2
clearer-Princess,2
clearer-Fred,2
clearer-Ralph,2
clearly-Agnes,2
clearly-Junior,2
clearly-Vicki,2
clearly-Alex,2
clearly-Kathy,2
clearly-Victoria,2
clearly-Bruce,2
clearly-Princess,2
clearly-Fred,2
clearly-Ralph,2
close-Agnes,2
close-Junior,2
close-Vicki,2
close-Alex,2
close-Kathy,2
close-Victoria,2
close-Bruce,2
close-Princess,2
close-Fred,2
close-Ralph,2
closed-Agnes,2
closed-Junior,2
closed-Vicki,2
closed-Alex,2
closed-Kathy,2
closed-Victoria,2
closed-Bruce,2
closed-Princess,2
closed-Fred,2
closed-Ralph,2
closes-Agnes,2
closes-Junior,2
closes-Vicki,2
closes-Alex,2
closes-Kathy,2
closes-Victoria,2
closes-Bruce,2
closes-Princess,2
closes-Fred,2
closes-Ralph,2
closing-Agnes,2
closing-Junior,2
closing-Vicki,2
closing-Alex,2
closing-Kathy,2
closing-Victoria,2
closing-Bruce,2
closing-Princess,2
closing-Fred,2
closing-Ralph,2
code-Agnes,2
code-Junior,2
code-Vicki,2
code-Alex,2
code-Kathy,2
code-Victoria,2
code-Bruce,2
code-Princess,2
code-Fred,2
code-Ralph,2
codes-Agnes,2
codes-Junior,2
codes-Vicki,2
codes-Alex,2
codes-Kathy,2
codes-Victoria,2
codes-Bruce,2
codes-Princess,2
codes-Fred,2
codes-Ralph,2
color-Agnes,2
color-Junior,2
color-Vicki,2
color-Alex,2
color-Kathy,2
color-Victoria,2
color-Bruce,2
color-Princess,2
color-Fred,2
color-Ralph,2
colorful-Agnes,2
colorful-Junior,2
colorful-Vicki,2
colorful-Alex,2
colorful-Kathy,2
colorful-Victoria,2
colorful-Bruce,2
colorful-Princess,2
colorful-Fred,2
colorful-Ralph,2
colors-Agnes,2
colors-Junior,2
colors-Vicki,2
colors-Alex,2
colors-Kathy,2
colors-Victoria,2
colors-Bruce,2
colors-Princess,2
colors-Fred,2
colors-Ralph,2
come-Agnes,2
come-Junior,2
come-Vicki,2
come-Alex,2
come-Kathy,2
come-Victoria,2
come-Bruce,2
come-Princess,2
come-Fred,2
come-Ralph,2
coming-Agnes,2
coming-Junior,2
coming-Vicki,2
coming-Alex,2
coming-Kathy,2
coming-Victoria,2
coming-Bruce,2
coming-Princess,2
coming-Fred,2
coming-Ralph,2
community-Agnes,2
community-Junior,2
community-Vicki,2
community-Alex,2
community-Kathy,2
community-Victoria,2
community-Bruce,2
community-Princess,2
community-Fred,2
community-Ralph,2
complete-Agnes,2
complete-Junior,2
complete-Vicki,2
complete-Alex,2
complete-Kathy,2
complete-Victoria,2
complete-Bruce,2
complete-Princess,2
complete-Fred,2
complete-Ralph,2
completely-Agnes,2
completely-Junior,2
completely-Vicki,2
completely-Alex,2
completely-Kathy,2
completely-Victoria,2
completely-Bruce,2
completely-Princess,2
completely-Fred,2
completely-Ralph,2
completeness-Agnes,2
completeness-Junior,2
completeness-Vicki,2
completeness-Alex,2
completeness-Kathy,2
completeness-Victoria,2
completeness-Bruce,2
completeness-Princess,2
completeness-Fred,2
completeness-Ralph,2
completion-Agnes,2
completion-Junior,2
completion-Vicki,2
completion-Alex,2
completion-Kathy,2
completion-Victoria,2
completion-Bruce,2
completion-Princess,2
completion-Fred,2
completion-Ralph,2
conclude-Agnes,2
conclude-Junior,2
conclude-Vicki,2
conclude-Alex,2
conclude-Kathy,2
conclude-Victoria,2
conclude-Bruce,2
conclude-Princess,2
conclude-Fred,2
conclude-Ralph,2
concluded-Agnes,2
concluded-Junior,2
concluded-Vicki,2
concluded-Alex,2
concluded-Kathy,2
concluded-Victoria,2
concluded-Bruce,2
concluded-Princess,2
concluded-Fred,2
concluded-Ralph,2
concludes-Agnes,2
concludes-Junior,2
concludes-Vicki,2
concludes-Alex,2
concludes-Kathy,2
concludes-Victoria,2
concludes-Bruce,2
